model,scenario,region,variable,unit,year,value
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,19461.5568086975
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,16112.8573115248
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,11769.7888012943
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,7873.14056985846
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,6585.85544424543
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,6386.13174890152
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,14808.68778448484
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,12759.72292921164
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,11584.71525992403
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,9814.437356544397
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,8010.002938386675
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,6413.453778947805
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,4779.915846741158
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,3503.628546508575
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,2654.078641444233
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,2006.359000563749
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,1636.135173561051
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,1515.230575642398
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,1481.501142065242
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,25358.15315250704
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,25043.03705553026
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,25771.92616609125
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,21245.08507628043
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,17246.62551165613
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,13534.67514765555
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,10713.04756693368
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,8791.024789906041
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,7567.900477458972
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,5789.741515161445
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,3319.026047335181
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,2362.364751486358
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,1974.375917037239
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,3693.11081415946
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,2823.02200047901
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,2582.83071245196
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,2208.62969437834
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,1806.84639076289
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,1523.54862113928
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,1214.0668696334
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,1018.3558214955
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,844.365994437214
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,628.665951544115
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,487.371034825513
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,506.612210052539
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,519.159072071603
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,5353.54695420992
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,5287.15282416014
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,5233.14288413094
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,4287.4961060075
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,3278.40233597784
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,2496.35669630769
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,1794.5624009767
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,1158.49087565278
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,590.589987464852
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,-338.668678891172
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,-527.985002808335
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,-739.898565109407
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,-781.020189637603
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,7815.69421894122
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,7991.69024302794
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,8329.99636051057
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,7510.438297036109
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,6903.22456527244
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,6125.09784801318
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,5365.8188158552
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,4350.68283676926
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,3809.73159341584
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,3026.98476709088
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,2293.09619861274
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,2260.04653451582
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,2496.59505586511
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,57786.1145249449
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,54659.8897773444
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,54231.9536581206
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,51129.3022006387
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,47240.0050966279
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,42639.0358948275
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,35925.7231358274
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,31516.7598799699
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,26177.6555670977
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,22068.7079374721
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,19579.8868733215
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,19622.3173000746
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,19645.6852669556
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,14808.68778448484
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,12759.72292921164
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,11584.71525992403
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,11141.97715464068
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,10158.67364457609
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,9103.970577661588
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,6942.991691550276
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,5378.131399789098
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,3467.707866254895
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,3031.156374690683
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,3031.623569199095
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,3031.623569199095
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,3031.623569199095
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,25358.15315250704
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,25043.03705553026
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,25771.92616609125
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,24311.58929680148
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,22368.81954240916
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,19911.95052828189
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,16919.98776539179
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,14768.46285603994
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,12503.33348357188
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,9328.064093757912
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,5773.394401173518
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,5773.394401173518
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Asia (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,5773.394401173518
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,3693.11081415946
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,2823.02200047901
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,2582.83071245196
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,2248.9260816885
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,2088.32518492709
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,2013.73705120748
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,1868.51131618565
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,1682.74868614692
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,1378.06861561029
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,1494.86082504391
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,1587.55852199581
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,1587.55852199581
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Reforming Economies (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,1587.55852199581
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,5353.54695420992
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,5287.15282416014
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,5233.14288413094
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,4755.23694960294
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,4128.41355769964
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,3154.73956047286
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,2090.74812299843
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,2177.15482179538
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,1953.88082381512
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,1982.23364860179
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,2036.71492456252
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,2036.71492456252
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Latin America (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,2036.71492456252
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,7815.69421894122
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,7991.69024302794
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,8329.99636051057
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,7956.98392793134
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,7788.95103941878
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,7743.47790969303
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,7401.99377272612
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,6793.69279768498
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,6141.54054326412
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,5476.76230141801
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,6401.58621993878
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,6401.58621993878
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,Middle East & Africa (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,6401.58621993878
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,57786.1145249449
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,54667.1470280902
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,41142.6765398686
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,31466.8946291233
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2040,23527.9518044834
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2045,17514.6139678507
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2050,12976.2084991979
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2055,9541.27158700384
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2060,7040.1748249117
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2070,3882.28118328081
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2080,3664.31382996938
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2090,3624.48459839141
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,2100,3550.12714892335
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2020,14808.68778448484
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2025,12763.65517840661
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2030,9293.712142781344
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Emissions|Kyoto Gases,Mt CO2-equiv/yr,2035,6959.82013442926
